timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2022-12-21,16896.15000000,16925.00000000,16723.00000000,16824.67000000,156810.96362000,1671667199999,2638528723.73604150,4375570,77675.35979000,1307019850.06062180,0
2022-12-22,16824.68000000,16868.52000000,16559.85000000,16821.43000000,176044.27235000,1671753599999,2949612072.04930290,4678640,87573.90221000,1467281598.71908520,0
2022-12-23,16821.90000000,16955.14000000,16731.13000000,16778.50000000,161612.00947000,1671839999999,2720021933.97892650,4561020,81034.18553000,1363871435.61354910,0
2022-12-24,16778.52000000,16869.99000000,16776.62000000,16836.12000000,100224.29096000,1671926399999,1686757294.99263420,3076985,49578.22304000,834395051.27119080,0
2022-12-25,16835.73000000,16857.96000000,16721.00000000,16832.11000000,125441.07202000,1672012799999,2108857873.19167050,3570157,62073.54114000,1043560797.06935230,0
2022-12-26,16832.11000000,16944.52000000,16791.00000000,16919.39000000,124564.00656000,1672099199999,2099037538.63179410,3915571,61741.18011000,1040420821.22625260,0
2022-12-27,16919.39000000,16972.83000000,16592.37000000,16706.36000000,173749.58616000,1672185599999,2918379509.53140980,5047628,86096.58586000,1446098274.56533820,0
2022-12-28,16706.06000000,16785.19000000,16465.33000000,16547.31000000,193037.56577000,1672271999999,3210894236.81239060,5465468,96118.18717000,1598767893.17279690,0
2022-12-29,16547.32000000,16664.41000000,16488.91000000,16633.47000000,160998.47158000,1672358399999,2671665748.08162260,4553877,80977.62443000,1343799862.99502670,0
2022-12-30,16633.47000000,16677.35000000,16333.00000000,16607.48000000,164916.31174000,1672444799999,2726831056.72502610,4310415,82170.47490000,1358631100.75924430,0
2022-12-31,16607.48000000,16644.09000000,16470.00000000,16542.40000000,114490.42864000,1672531199999,1897047504.91889730,3344374,57021.06919000,944834393.34133540,0
2023-01-01,16541.77000000,16628.00000000,16499.01000000,16616.75000000,96925.41374000,1672617599999,1604793789.67721260,3218355,48548.78168000,803841673.83505870,0
2023-01-02,16617.17000000,16799.23000000,16548.70000000,16672.87000000,121888.57191000,1672703999999,2034683215.26787840,4036118,60925.25948000,1017074780.69180630,0
2023-01-03,16672.78000000,16778.40000000,16605.28000000,16675.18000000,159541.53733000,1672790399999,2662765916.32566840,5097596,79595.76246000,1328471402.71367460,0
2023-01-04,16675.65000000,16991.87000000,16652.66000000,16850.36000000,220362.18862000,1672876799999,3709833209.84536520,6310703,109747.11502000,1847617011.38537700,0
2023-01-05,16850.36000000,16879.82000000,16753.00000000,16831.85000000,163473.56641000,1672963199999,2751080253.81773340,4842014,80959.57162000,1362471754.05329920,0
2023-01-06,16831.85000000,17041.00000000,16679.00000000,16950.65000000,207401.28415000,1673049599999,3490305009.68812240,5388661,103320.22965000,1738828235.20230050,0
2023-01-07,16950.31000000,16981.91000000,16908.00000000,16943.57000000,104526.56880000,1673135999999,1770201710.20897340,3227161,51624.83107000,874295207.63651240,0
2023-01-08,16943.83000000,17176.99000000,16911.00000000,17127.83000000,135155.89695000,1673222399999,2291925699.95854550,4036092,67200.60250000,1139647002.76085130,0
2023-01-09,17127.83000000,17398.80000000,17104.66000000,17178.26000000,266211.52723000,1673308799999,4590284350.54616930,6327667,131748.52517000,2271681164.79933240,0
2023-01-10,17179.04000000,17499.00000000,17146.34000000,17440.66000000,221382.42581000,1673395199999,3829247653.73110520,5448751,109377.45606000,1891995855.28760790,0
2023-01-11,17440.64000000,18000.00000000,17315.60000000,17943.26000000,262221.60653000,1673481599999,4586965947.26354980,5627464,129944.56930000,2273368097.02926420,0
2023-01-12,17943.26000000,19117.04000000,17892.05000000,18846.62000000,454568.32178000,1673567999999,8348431207.84600970,8911373,227295.33172000,4174813798.38286060,0
2023-01-13,18846.62000000,20000.00000000,18714.12000000,19930.01000000,368615.87823000,1673654399999,7061633461.44473400,8021774,183448.89377000,3515300890.30505730,0
2023-01-14,19930.01000000,21258.00000000,19888.05000000,20954.92000000,393913.74951000,1673740799999,8183071567.04618820,8659545,197817.55209000,4109568162.17041980,0
2023-01-15,20952.76000000,21050.74000000,20551.01000000,20871.50000000,178542.22549000,1673827199999,3710526606.13896440,5194354,88310.83908000,1835436631.70387060,0
2023-01-16,20872.99000000,21474.05000000,20611.48000000,21185.65000000,293078.08262000,1673913599999,6168654053.04263760,6856434,145352.66942000,3059597458.38535250,0
2023-01-17,21185.65000000,21647.45000000,20841.31000000,21134.81000000,275407.74409000,1673999999999,5840585769.49009330,6440138,137121.64311000,2908227174.24903050,0
2023-01-18,21132.29000000,21650.00000000,20407.15000000,20677.47000000,350916.01949000,1674086399999,7399719195.24672580,7617173,173174.41690000,3652037808.31621500,0
2023-01-19,20677.47000000,21192.00000000,20659.19000000,21071.59000000,251385.84925000,1674172799999,5243024330.01120060,5819932,124924.23436000,2605629874.08902800,0
2023-01-20,21071.59000000,22755.93000000,20861.28000000,22667.21000000,338079.13659000,1674259199999,7256172889.71053270,7382435,170200.04869000,3654038898.27092860,0
2023-01-21,22666.00000000,23371.80000000,22422.00000000,22783.55000000,346445.48432000,1674345599999,7938935168.53201350,7796520,172663.17131000,3956916674.40296310,0
2023-01-22,22783.35000000,23078.71000000,22292.37000000,22707.88000000,253577.75286000,1674431999999,5775552321.54412040,6603827,125842.91663000,2866409820.72257050,0
2023-01-23,22706.02000000,23180.00000000,22500.00000000,22916.45000000,293588.37938000,1674518399999,6704191295.97568070,7258655,145854.70936000,3330927704.48361020,0
2023-01-24,22917.81000000,23162.20000000,22462.93000000,22632.89000000,293158.78254000,1674604799999,6721432962.57384140,7395584,144239.84356000,3307407342.13857970,0
2023-01-25,22631.94000000,23816.73000000,22300.00000000,23060.94000000,346042.83223000,1674691199999,7875590359.11583720,8060446,172647.90115000,3929821773.96511740,0
2023-01-26,23060.42000000,23282.47000000,22850.01000000,23009.65000000,288924.43581000,1674777599999,6664592468.33792820,7181086,143185.08341000,3303064271.05117470,0
2023-01-27,23009.65000000,23500.00000000,22534.88000000,23074.16000000,280833.86315000,1674863999999,6461707755.05391510,7079096,139699.27638000,3214623770.84504020,0
2023-01-28,23074.16000000,23189.00000000,22878.46000000,23022.60000000,148115.71085000,1674950399999,3408985411.31658610,4181816,73861.83566000,1700057503.74953890,0
2023-01-29,23021.40000000,23960.54000000,22967.76000000,23742.30000000,295688.79204000,1675036799999,6941922954.13640640,7030837,149507.50610000,3510026672.79971740,0
2023-01-30,23743.37000000,23800.51000000,22500.00000000,22826.15000000,302405.90121000,1675123199999,7020727239.05965260,7790224,149096.53066000,3461492907.17260580,0
2023-01-31,22827.38000000,23320.00000000,22714.77000000,23125.13000000,264649.34909000,1675209599999,6083858924.53848520,6798411,133028.12717000,3058369006.24069910,0
2023-02-01,23125.13000000,23812.66000000,22760.23000000,23732.66000000,310790.42271000,1675295999999,7212542002.32509920,7863213,156107.58478000,3623730152.71912710,0
2023-02-02,23731.41000000,24255.00000000,23363.27000000,23488.94000000,364177.20751000,1675382399999,8673696845.80511160,9102300,181814.20318000,4330715913.90659360,0
2023-02-03,23489.33000000,23715.70000000,23204.62000000,23431.90000000,332571.02904000,1675468799999,7806490899.91418120,8007846,166143.33246000,3900042090.51636510,0
2023-02-04,23431.90000000,23587.78000000,23253.96000000,23326.84000000,166126.47295000,1675555199999,3886777607.79605080,4852404,81863.93145000,1915443497.68895130,0
2023-02-05,23327.66000000,23433.33000000,22743.00000000,22932.91000000,209251.33917000,1675641599999,4842463016.83393380,5903916,103885.22312000,2404286621.12033370,0
2023-02-06,22932.91000000,23158.25000000,22628.13000000,22762.52000000,265371.60690000,1675727999999,6076050768.11703820,6956395,132350.52989000,3030470974.62453000,0
2023-02-07,22762.52000000,23350.25000000,22745.78000000,23240.46000000,308006.72482000,1675814399999,7085929136.45684950,8293878,154613.24744000,3557209786.51536870,0
2023-02-08,23242.42000000,23452.00000000,22665.85000000,22963.00000000,280056.30717000,1675900799999,6457585647.82065440,7896433,138627.72636000,3196783919.63012260,0
2023-02-09,22961.85000000,23011.39000000,21688.00000000,21796.35000000,402894.69550000,1675987199999,9052973327.19716240,9784291,199309.68374000,4478800426.30285760,0
2023-02-10,21797.83000000,21938.16000000,21451.00000000,21625.19000000,338591.94247000,1676073599999,7369456394.90665450,6993675,167419.66937000,3644087094.70666890,0
2023-02-11,21625.19000000,21906.32000000,21599.78000000,21862.55000000,177021.58433000,1676159999999,3842000897.79758020,4207940,87937.95970000,1908638569.77981010,0
2023-02-12,21862.02000000,22090.00000000,21630.00000000,21783.54000000,204435.65163000,1676246399999,4469822441.43720180,4561903,101194.34699000,2212545781.09311440,0
2023-02-13,21782.37000000,21894.99000000,21351.07000000,21773.97000000,295730.76791000,1676332799999,6404813758.26962980,6503611,147221.38569000,3188732830.19944260,0
2023-02-14,21774.63000000,22319.08000000,21532.77000000,22199.84000000,361958.40109000,1676419199999,7938385476.79208380,7695927,182006.71562000,3991901041.90238260,0
2023-02-15,22199.84000000,24380.00000000,22047.28000000,24324.05000000,375669.16111000,1676505599999,8604133693.66317090,8335550,190798.15520000,4372346767.10361350,0
2023-02-16,24322.87000000,25250.00000000,23505.25000000,23517.72000000,450080.68366000,1676591999999,11074988148.77900860,11006793,224396.77566000,5522891581.32557800,0
2023-02-17,23517.72000000,25021.11000000,23339.37000000,24569.97000000,496813.21376000,1676678399999,11968532252.05732940,10895009,249087.94774000,6001870488.34536700,0
2023-02-18,24568.24000000,24877.00000000,24430.00000000,24631.95000000,216917.25213000,1676764799999,5339920389.51613350,6296097,107467.08761000,2645647445.81960150,0
2023-02-19,24632.05000000,25192.00000000,24192.57000000,24271.76000000,300395.99542000,1676851199999,7408745406.62434370,7660484,149680.28058000,3692030229.98034460,0
2023-02-20,24272.51000000,25121.23000000,23840.83000000,24842.20000000,346938.56997000,1676937599999,8561226688.07291020,9808728,174453.04334000,4305469238.84992180,0
2023-02-21,24843.89000000,25250.00000000,24148.34000000,24452.16000000,376000.82868000,1677023999999,9280992344.42887060,10712371,187029.49757000,4617218785.18770240,0
2023-02-22,24450.67000000,24476.05000000,23574.69000000,24182.21000000,379425.75365000,1677110399999,9101745945.99070800,11395957,188203.74268000,4515001623.43545310,0
2023-02-23,24182.21000000,24599.59000000,23608.00000000,23940.20000000,398400.45437000,1677196799999,9596083721.51295270,11396877,198080.68369000,4771375630.51130810,0
2023-02-24,23940.20000000,24132.35000000,22841.19000000,23185.29000000,343582.57453000,1677283199999,8087524100.39044000,11531424,170263.13353000,4008150118.21679960,0
2023-02-25,23184.04000000,23219.13000000,22722.00000000,23157.07000000,191311.81010000,1677369599999,4406286300.27211680,9124568,94440.13964000,2175283940.90413120,0
2023-02-26,23157.07000000,23689.99000000,23059.18000000,23554.85000000,202323.73623000,1677455999999,4716158181.22558950,9506015,101003.39278000,2354572412.69006830,0
2023-02-27,23554.85000000,23897.99000000,23106.77000000,23492.09000000,283706.08590000,1677542399999,6659785788.32937360,11754195,141360.04845000,3318353869.99525000,0
2023-02-28,23492.09000000,23600.00000000,23020.97000000,23141.57000000,264140.99894000,1677628799999,6172930936.03733470,9568743,131200.82704000,3066249880.67031860,0
2023-03-01,23141.57000000,24000.00000000,23020.03000000,23628.97000000,315287.41737000,1677715199999,7441571085.49540830,9390487,157961.92667000,3728256787.11009410,0
2023-03-02,23629.76000000,23796.93000000,23195.90000000,23465.32000000,239315.45219000,1677801599999,5603770010.23954760,7435815,119522.00584000,2798797976.70041000,0
2023-03-03,23465.32000000,23476.95000000,21971.13000000,22354.34000000,319954.19785000,1677887999999,7167184765.74364950,8214639,156827.31366000,3512245357.18619130,0
2023-03-04,22354.34000000,22410.00000000,22157.08000000,22346.57000000,121257.38132000,1677974399999,2706422995.68025610,4169260,60043.33153000,1340204531.15407010,0
2023-03-05,22346.57000000,22662.09000000,22189.22000000,22430.24000000,154841.75786000,1678060799999,3473011455.18795160,4835978,77394.35765000,1735989090.89956100,0
2023-03-06,22430.24000000,22602.19000000,22258.00000000,22410.00000000,203751.82957000,1678147199999,4569102169.18569090,6471278,102110.26304000,2289889200.16671640,0
2023-03-07,22409.41000000,22557.91000000,21927.00000000,22197.96000000,292519.80912000,1678233599999,6517594938.24605280,7813394,145498.64219000,3242136502.65467320,0
2023-03-08,22198.56000000,22287.00000000,21580.00000000,21705.44000000,301460.57272000,1678319999999,6641171704.24242130,8018963,150008.02488000,3304860256.10499370,0
2023-03-09,21704.37000000,21834.99000000,20042.72000000,20362.22000000,443658.28584000,1678406399999,9403028764.70777380,10076702,217900.59621000,4619803522.04323720,0
2023-03-10,20362.21000000,20367.78000000,19549.09000000,20150.69000000,618456.46710000,1678492799999,12344992788.91249570,12106261,308155.80993000,6151475123.53551420,0
2023-03-11,20150.69000000,20686.51000000,19765.03000000,20455.73000000,427831.82133000,1678579199999,8651590672.46852580,10412300,213151.47855000,4310534195.90929190,0
2023-03-12,20455.73000000,22150.00000000,20270.60000000,21997.11000000,430944.94288000,1678665599999,8982418413.80113910,9721933,218639.06880000,4558127964.92580440,0
2023-03-13,21998.05000000,24500.00000000,21813.88000000,24113.48000000,687889.31259000,1678751999999,15824996078.60563840,14820760,346688.17025000,7976620081.70609870,0
2023-03-14,24112.27000000,26386.87000000,23976.42000000,24670.41000000,699360.93423000,1678838399999,17465307097.88407330,15223589,351739.11994000,8783916247.67613780,0
2023-03-15,24670.41000000,25196.97000000,23896.95000000,24285.66000000,581450.72984000,1678924799999,14291005743.89785140,12613034,291192.86696000,7157472156.96233370,0
2023-03-16,24285.66000000,25167.40000000,24123.00000000,24998.78000000,439421.32998000,1679011199999,10847330151.94100580,10418081,220403.30289000,5441432259.26084610,0
2023-03-17,24998.78000000,27756.84000000,24890.00000000,27395.13000000,624460.68091000,1679097599999,16476681071.24337980,13113359,318022.61356000,8392477832.00232200,0
2023-03-18,27395.13000000,27724.85000000,26578.00000000,26907.49000000,371238.97174000,1679183999999,10135945069.64262880,9948603,185687.70768000,5070480124.59387840,0
2023-03-19,26907.49000000,28390.10000000,26827.22000000,27972.87000000,372066.99054000,1679270399999,10264707987.59416350,9578297,188150.56147000,5191102286.40091840,0
2023-03-20,27972.87000000,28472.00000000,27124.47000000,27717.01000000,477378.23373000,1679356799999,13300424536.51492210,11775950,239765.29148000,6680704887.53214600,0
2023-03-21,27717.01000000,28438.55000000,27303.10000000,28105.47000000,420929.74220000,1679443199999,11760492716.33759010,11530870,210472.34027000,5880942507.63001030,0
2023-03-22,28107.81000000,28868.05000000,26601.80000000,27250.97000000,224113.41296000,1679529599999,6272099822.44962380,3589327,110355.97386000,3089585214.11506410,0
2023-03-23,27250.97000000,28750.00000000,27105.00000000,28295.41000000,128649.60818000,1679615999999,3591123573.11495830,2159091,65172.02479000,1819323637.29034450,0
2023-03-24,28295.42000000,28374.30000000,27000.00000000,27454.47000000,86242.06544000,1679702399999,2403443392.02730140,1511137,41449.56122000,1155147465.73899320,0
2023-03-25,27454.46000000,27787.33000000,27156.09000000,27462.95000000,50844.08102000,1679788799999,1397227639.21413780,1088721,25326.94876000,696042529.08396240,0
2023-03-26,27462.96000000,28194.40000000,27417.76000000,27968.05000000,49671.70353000,1679875199999,1380973402.99612050,1068196,25248.15818000,702028235.05732650,0
2023-03-27,27968.05000000,28023.86000000,26508.14000000,27124.91000000,88039.46898000,1679961599999,2407130888.03460520,1575264,43151.91539000,1179905180.61352780,0
2023-03-28,27124.90000000,27520.00000000,26631.78000000,27261.07000000,78602.44341000,1680047999999,2124533606.76555600,1521981,38972.61486000,1053473599.25876880,0
2023-03-29,27261.06000000,28650.00000000,27240.10000000,28348.60000000,89486.16008000,1680134399999,2519887866.21115870,1704217,45742.08025000,1288220696.49267820,0
2023-03-30,28348.60000000,29184.68000000,27686.00000000,28028.53000000,98865.43256000,1680220799999,2808471938.64244290,1843652,49100.20979000,1394972886.70623690,0
2023-03-31,28028.53000000,28656.69000000,27511.71000000,28465.36000000,78198.12139000,1680307199999,2203253311.77735070,1537349,39636.47111000,1117184234.18685750,0
2023-04-01,28465.36000000,28819.71000000,28220.27000000,28452.73000000,30238.44753000,1680393599999,860804237.45226890,822781,15171.37738000,431931567.48274810,0
2023-04-02,28452.74000000,28530.00000000,27856.43000000,28171.87000000,37365.65692000,1680479999999,1053600933.06768050,938464,17897.01839000,504647268.08636430,0
2023-04-03,28171.87000000,28500.99000000,27200.24000000,27800.00000000,79180.01405000,1680566399999,2214361048.78236680,1651062,40534.82008000,1133865764.09162880,0
2023-04-04,27800.00000000,28444.44000000,27662.79000000,28165.47000000,49722.55691000,1680652799999,1397141464.87503610,1102007,25083.95234000,704845402.41914090,0
2023-04-05,28165.47000000,28775.00000000,27805.10000000,28170.01000000,60737.64732000,1680739199999,1721098539.06605670,1262730,30556.88672000,865971090.17046820,0
2023-04-06,28170.01000000,28182.05000000,27711.00000000,28033.82000000,40118.94963000,1680825599999,1122713087.55618260,934548,19308.64369000,540384260.85680000,0
2023-04-07,28033.83000000,28100.00000000,27766.94000000,27906.33000000,24762.09387000,1680911999999,691323748.92864130,655634,11983.13367000,334559478.47028190,0
2023-04-08,27906.34000000,28154.99000000,27859.02000000,27938.38000000,19479.96735000,1680998399999,545324518.68607540,624159,9729.24214000,272366679.34403870,0
2023-04-09,27938.38000000,28530.00000000,27800.00000000,28323.76000000,32531.16101000,1681084799999,913915923.69519570,777589,16885.70757000,474454325.35692960,0
2023-04-10,28323.76000000,29770.00000000,28170.00000000,29637.34000000,67754.06220000,1681171199999,1955300943.17083050,1285695,36147.62326000,1043138687.59161250,0
2023-04-11,29637.35000000,30550.00000000,29590.00000000,30200.42000000,67990.07621000,1681257599999,2046078278.08211760,1340458,34766.92718000,1046250622.29345680,0
2023-04-12,30200.43000000,30486.00000000,29637.40000000,29888.07000000,62049.48451000,1681343999999,1863497606.14153030,1246556,31136.38576000,935223730.57256700,0
2023-04-13,29888.07000000,30595.00000000,29854.59000000,30373.84000000,51934.11731000,1681430399999,1571091101.12996720,1054144,26767.65298000,809748635.00258690,0
2023-04-14,30373.84000000,31000.00000000,29966.00000000,30466.93000000,75984.19452000,1681516799999,2323267494.38023010,1504180,38406.59006000,1174371283.56516650,0
2023-04-15,30466.93000000,30595.60000000,30202.00000000,30295.09000000,25429.81247000,1681603199999,772211097.61401600,732418,12424.34509000,377293528.31290670,0
2023-04-16,30295.10000000,30549.99000000,30120.00000000,30304.65000000,26431.99322000,1681689599999,801322926.15256510,708233,13163.73591000,399115587.00359810,0
2023-04-17,30304.66000000,30316.06000000,29240.65000000,29430.27000000,56441.81127000,1681775999999,1675287761.43303550,1137294,26880.17771000,797711012.80718160,0
2023-04-18,29430.27000000,30485.00000000,29096.78000000,30380.01000000,62004.89434000,1681862399999,1861001491.97869730,1141562,32417.57068000,972769560.73030390,0
2023-04-19,30380.01000000,30413.53000000,28520.00000000,28797.10000000,86575.48656000,1681948799999,2541283888.30344700,1699891,41467.78872000,1217556267.20109590,0
2023-04-20,28797.10000000,29088.30000000,28010.00000000,28243.65000000,76879.09372000,1682035199999,2198854031.42474610,1434642,36919.58585000,1055949765.77249960,0
2023-04-21,28243.65000000,28374.02000000,27125.00000000,27262.84000000,77684.76790000,1682121599999,2164667611.93546060,1463628,38419.13612000,1070540576.47579210,0
2023-04-22,27262.84000000,27882.72000000,27140.35000000,27816.85000000,36023.69686000,1682207999999,989379475.32182320,859500,18612.89655000,511200971.63622680,0
2023-04-23,27816.85000000,27816.85000000,27311.25000000,27590.60000000,34812.09581000,1682294399999,959389698.75725510,873485,17610.47671000,485328645.69431090,0
2023-04-24,27590.59000000,28000.00000000,26942.82000000,27510.93000000,53111.56874000,1682380799999,1458406515.64042130,1211080,25641.28044000,704079582.65149220,0
2023-04-25,27510.93000000,28399.99000000,27192.00000000,28300.79000000,52325.14637000,1682467199999,1446329375.24273110,1087067,26833.47192000,742069216.99895360,0
2023-04-26,28300.80000000,30036.00000000,27235.00000000,28415.29000000,129228.40403000,1682553599999,3719701461.90916330,2261942,64540.55521000,1857698379.26540040,0
2023-04-27,28415.29000000,29890.00000000,28378.86000000,29472.77000000,95430.82431000,1682639999999,2784859692.36461990,1990148,48601.97474000,1418439305.61790460,0
2023-04-28,29472.77000000,29599.54000000,28891.00000000,29311.70000000,54298.16578000,1682726399999,1590683771.66819790,1129240,26659.21640000,780784851.54703740,0
2023-04-29,29311.69000000,29448.88000000,29031.00000000,29230.45000000,20466.83058000,1682812799999,599466910.04666210,619319,10024.59978000,293627195.70583270,0
2023-04-30,29230.45000000,29969.39000000,29079.59000000,29233.21000000,39752.53720000,1682899199999,1172155267.87618970,949458,19894.27252000,586711670.55607390,0
2023-05-01,29233.20000000,29337.34000000,27666.95000000,28068.26000000,64433.65958000,1682985599999,1828221138.95443980,1362793,30761.92690000,872712018.18082540,0
2023-05-02,28068.26000000,28879.88000000,27872.00000000,28669.86000000,50824.52240000,1683071999999,1441733922.01164440,1174697,24789.36748000,703206831.78018060,0
2023-05-03,28669.85000000,29266.66000000,28113.69000000,29026.16000000,64615.79213000,1683158399999,1845961218.84324360,1502909,32291.20998000,922549963.25075790,0
2023-05-04,29026.16000000,29379.83000000,28663.64000000,28838.16000000,42575.47501000,1683244799999,1233816136.16065770,961542,20470.21240000,593281438.93813760,0
2023-05-05,28838.16000000,29677.00000000,28800.00000000,29505.61000000,58415.83048000,1683331199999,1709786814.90113400,1288027,29071.98606000,850975342.64243030,0
2023-05-06,29505.60000000,29820.00000000,28300.00000000,28848.20000000,49249.28459000,1683417599999,1429517892.78050220,1221021,23315.95073000,676717267.01172240,0
2023-05-07,28848.19000000,29138.29000000,28395.23000000,28430.10000000,30003.41028000,1683503999999,865838535.32638210,855425,14904.01102000,430162358.62942520,0
2023-05-08,28430.09000000,28631.01000000,27262.00000000,27668.79000000,68244.36179000,1683590399999,1903052694.66841270,1600637,32347.56935000,901988104.11036000,0
2023-05-09,27668.80000000,27818.00000000,27353.00000000,27628.27000000,40113.31069000,1683676799999,1106923908.30584690,1003698,20094.09737000,554561922.80537130,0
2023-05-10,27628.28000000,28331.42000000,26777.00000000,27598.75000000,71155.11355000,1683763199999,1971173412.43550200,1534579,34398.83676000,953153016.50961890,0
2023-05-11,27598.74000000,27630.14000000,26702.05000000,26968.62000000,47635.31365000,1683849599999,1295799109.01100400,1257000,23270.11723000,632925807.49257740,0
2023-05-12,26968.61000000,27091.12000000,25811.46000000,26795.01000000,67207.93494000,1683935999999,1777052127.73109300,1351633,33147.27251000,876487224.25504230,0
2023-05-13,26795.01000000,27045.45000000,26692.03000000,26775.28000000,22814.90421000,1684022399999,612062852.08668820,605049,10959.29947000,294038915.03262630,0
2023-05-14,26775.27000000,27200.00000000,26560.53000000,26917.62000000,21594.80360000,1684108799999,580801698.00026930,629537,10672.14983000,287060095.33152760,0
2023-05-15,26917.61000000,27663.59000000,26726.00000000,27162.14000000,40430.08333000,1684195199999,1104633264.13157390,935914,19301.24631000,527237637.33101340,0
2023-05-16,27162.15000000,27296.89000000,26852.11000000,27033.84000000,33270.45451000,1684281599999,900273404.60103310,815642,15970.99932000,432214355.05613440,0
2023-05-17,27033.85000000,27500.00000000,26544.71000000,27405.61000000,42958.97785000,1684367999999,1159714527.63526350,1016823,21634.02212000,584185553.79130670,0
2023-05-18,27405.62000000,27485.33000000,26361.20000000,26821.28000000,49198.65143000,1684454399999,1330745572.69463720,1057318,23659.89374000,640128055.90684370,0
2023-05-19,26821.28000000,27183.60000000,26630.00000000,26880.26000000,28754.13544000,1684540799999,772864757.16330480,756295,13622.24812000,366169697.38708070,0
2023-05-20,26880.26000000,27150.00000000,26825.11000000,27102.43000000,14434.54718000,1684627199999,389225653.74516690,481382,6769.94368000,182562924.63416340,0
2023-05-21,27102.42000000,27277.55000000,26666.03000000,26747.78000000,21347.87279000,1684713599999,575213570.27944220,568937,9855.43959000,265526847.33206750,0
2023-05-22,26747.78000000,27099.89000000,26538.21000000,26849.27000000,26458.83828000,1684799999999,709594996.72427440,717111,12639.67925000,338982776.45968190,0
2023-05-23,26849.28000000,27495.83000000,26798.11000000,27219.61000000,38700.83858000,1684886399999,1054565781.60237520,816399,18966.20117000,516737777.26524950,0
2023-05-24,27219.61000000,27219.61000000,26080.50000000,26329.01000000,54393.06570000,1684972799999,1442636235.45435520,1012767,26698.91191000,707870181.81634380,0
2023-05-25,26329.00000000,26631.98000000,25871.89000000,26473.79000000,37435.44895000,1685059199999,984117789.70176120,753125,17773.08882000,467287939.93959180,0
2023-05-26,26473.80000000,26932.16000000,26327.24000000,26705.92000000,35061.18713000,1685145599999,932817724.59401000,655755,16507.37461000,439209106.74467190,0
2023-05-27,26705.93000000,26895.00000000,26551.00000000,26854.27000000,15095.68670000,1685231999999,403337263.03449080,415694,7152.30076000,191116596.77267230,0
2023-05-28,26854.28000000,28261.32000000,26764.36000000,28065.00000000,43916.00855000,1685318399999,1205762341.97049520,843861,23346.55866000,640869473.60044430,0
2023-05-29,28065.01000000,28447.14000000,27524.60000000,27736.40000000,42385.41945000,1685404799999,1182678581.63466910,805579,20199.85331000,563722083.65919410,0
2023-05-30,27736.39000000,28038.59000000,27554.00000000,27694.40000000,32686.75371000,1685491199999,908653906.00727420,745633,15196.52438000,422438614.85257250,0
2023-05-31,27694.39000000,27835.51000000,26839.01000000,27210.35000000,46588.80573000,1685577599999,1265952178.77986840,908537,21962.66824000,596493723.43926400,0
2023-06-01,27210.36000000,27350.00000000,26605.05000000,26817.93000000,39217.80880000,1685663999999,1055132509.86583420,814389,18620.69161000,500960557.92278290,0
2023-06-02,26817.93000000,27300.00000000,26505.00000000,27242.59000000,36380.90269000,1685750399999,983857061.64084190,811087,18134.67738000,490485191.78806760,0
2023-06-03,27242.59000000,27333.29000000,26914.93000000,27069.22000000,16595.34117000,1685836799999,450588672.47040810,466520,7745.78680000,210327639.56108250,0
2023-06-04,27069.22000000,27455.02000000,26951.00000000,27115.21000000,19258.41049000,1685923199999,523747237.43896960,504474,9511.72432000,258699846.47588030,0
2023-06-05,27115.20000000,27129.33000000,25388.00000000,25728.20000000,65805.60305000,1686009599999,1722665798.09203020,1420829,30583.35138000,799867474.21258980,0
2023-06-06,25728.20000000,27355.33000000,25351.02000000,27230.08000000,68392.60438000,1686095999999,1797636024.08121260,1345725,35083.78790000,922716234.21001140,0
2023-06-07,27230.07000000,27391.77000000,26125.01000000,26339.34000000,59619.44364000,1686182399999,1589291467.53723290,1311928,28095.50924000,749083400.12038920,0
2023-06-08,26339.34000000,26810.00000000,26210.00000000,26498.61000000,31075.51083000,1686268799999,823023638.23687500,848252,14614.60741000,387105933.43997990,0
2023-06-09,26498.62000000,26783.33000000,26269.91000000,26477.81000000,27934.70970000,1686355199999,741158215.05390230,746911,12757.07361000,338454644.89561430,0
2023-06-10,26477.80000000,26533.87000000,25358.00000000,25841.21000000,64944.60108000,1686441599999,1673795235.40089230,1713871,31558.13098000,813190388.24856080,0
2023-06-11,25841.22000000,26206.88000000,25634.70000000,25925.55000000,30014.29595000,1686527999999,776111471.86699710,833902,14266.10759000,368954010.80744420,0
2023-06-12,25925.54000000,26106.48000000,25602.11000000,25905.19000000,29900.50893000,1686614399999,773303698.86332210,858037,14219.97114000,367770742.66004000,0
2023-06-13,25905.20000000,26433.21000000,25712.57000000,25934.25000000,41065.60853000,1686700799999,1068985236.51265540,1007138,20120.32689000,523776704.24149100,0
2023-06-14,25934.24000000,26098.00000000,24820.56000000,25128.60000000,45077.31608000,1686787199999,1152808416.91979290,957418,20726.13761000,530122336.37885320,0
2023-06-15,25128.60000000,25759.01000000,24800.00000000,25598.49000000,48664.86063000,1686873599999,1224436974.85028730,943268,24035.81623000,604884325.24625680,0
2023-06-16,25598.49000000,26518.00000000,25175.56000000,26345.00000000,51596.91662000,1686959999999,1335158158.63961400,926194,24055.65943000,622525707.60499810,0
